id,"title","image_url","director","detail","open_date","created_at","updated_at"
234,"アクトレス　女たちの舞台","http://image.eiga.k-img.com/images/movie/81620/poster2/200.jpg?1435284937","オリビエ・アサイヤス","華やかな芸能界で生きる大女優の孤独と葛藤を、ジュリエット・ビノシュ、クリステン・スチュワート、クロエ・グレース・モレッツら豪華女優陣の競演で描いたドラマ。有能なマネージャーのバレンティーヌと二人三脚で日々の仕事をこなすベテラン女優マリアは、自分が女優として成功するきっかけとなった作品のリメイクへの出演依頼を受ける。しかし、マリアに与えられたのはかつて自分が演じた若き美女シグリッド役ではなく、彼女の中年の上司ヘレナ役だった。やがてマリアは、ハリウッドで活躍する若手女優ジョアンがシグリッド役に配役されていることを知る。「夏時間の庭」のフランス人監督オリビエ・アサイヤスが監督・脚本を手がけ、女優たちの光と影を美しい映像と壮大なクラシック音楽にのせて映し出す。スチュワートがアメリカ人女優として初めてセザール賞助演女優賞を受賞して話題を集めた。シャネルの特別協力による洗練されたファッションにも注目。","2015年10月24日","2017-02-20 09:50:45","2017-02-20 09:50:45"
235,"愛と哀しみのボレロ","http://image.eiga.k-img.com/images/movie/41767/poster2/200.jpg?1440557577","クロード・ルルーシュ","フランスのクロード・ルルーシュ監督が1981年に手がけ、ルドルフ・ヌレエフ（バレエダンサー）、エディット・ピアフ（歌手）、ヘルベルト・フォン・カラヤン（指揮者）、グレン・ミラー（音楽家）という実在の4人の芸術家をモデルに、運命の糸に結ばれた人々の物語を描いた3時間を超える大作メロドラマ。ベルリン、モスクワ、パリ、ニューヨークを舞台に、第2次世界大戦前から戦中、そして現在へと至る中で、芸術家たちのドラマチックな人生模様が描き出される。「シェルブールの雨傘」「ロシュフォールの恋人たち」などで知られるミシェル・ルグランと「ある愛の詩」のフランシス・レイという映画音楽の巨匠2人が音楽を担当。さらに、モーリス・ラベル作曲、モーリス・ベジャール振付によるバレエの名作「ボレロ」を天才バレエダンサー、ジョルジュ・ドンが舞う。2015年、デジタルリマスター版でリバイバル公開。","2015年10月17日","2017-02-20 09:50:45","2017-02-20 09:50:45"
236,"ベトナムの風に吹かれて","http://image.eiga.k-img.com/images/movie/81541/poster2/200.jpg?1436408098","大森一樹","ベトナムで日本語教師として働く日本人女性・小松みゆき氏が認知症の母との暮らしをつづった「越後のBaちゃんベトナムへ行く」を、フィクションを交えながら松坂慶子主演で映画化した人間ドラマ。日本で離婚した後に憧れの地ベトナムへ移住し、日本語教師として働いているみさおは、認知症が進行しはじめた母を義兄が施設に預けようとしていることを知り、母をベトナムに連れて来ることを決意する。母は慣れない土地での生活に戸惑いながらも、ベトナムの人々の温かさに触れるうちに少しずつ笑顔を取り戻していく。そんなある日、母が思わぬケガを負ったことをきっかけに、みさおは介護の現実に直面する。母役に「Shall We ダンス？」の草村礼子。「ヒポクラテスたち」の大森一樹が監督を務めた。","2015年10月17日","2017-02-20 09:50:46","2017-02-20 09:50:46"
237,"先生と迷い猫","http://image.eiga.k-img.com/images/movie/81270/poster2/200.jpg?1428287083","深川栄洋","埼玉県の岩槻で実際にあった地域猫捜索の模様を記したノンフィクション「迷子のミーちゃん　地域猫と商店街再生の物語」（木附千晶著）を原案に、オリジナルキャラクターやストーリーを加えて映画化。「太陽」以来9年ぶりに映画主演を務めるイッセー尾形が、主人公となる頑固な元校長先生に扮した。校長職を定年退職し、妻に先立たれて一人暮らしをする森衣恭一。堅物で偏屈なことから近所でも浮いた存在で、訪ねてくるのは亡き妻がかわいがっていた野良猫のミイだけ。追い払おうとする森衣をよそに、ミイは毎日妻の仏壇の前に座っていた。そんなある日、ミイが姿を見せなくなり、気になって探し始めた始めた森衣は、同じようにミイを探す人々がいることを知り、その交流のなかで「いなくなってからでは伝えられない気持ち」に気付く。、「60歳のラブレター」「神様のカルテ」の深川栄洋監督がメガホンをとり、染谷将太、北乃きい、岸本加世子らが共演。","2015年10月10日","2017-02-20 09:50:46","2017-02-20 09:50:46"
238,"名もなき塀の中の王","http://image.eiga.k-img.com/images/movie/81628/poster2/200.jpg?1438751894","デビッド・マッケンジー","「猟人日記」「パーフェクト・センス」などで知られるデビッド・マッケンジー監督が、暴力に支配された刑務所を舞台に、不良少年が不器用ながらも他人と向き合い、生きる希望を見出していく様を描いた。暴力事件を起こしたエリックは、本来なら少年院に入る年齢にも関わらず、日ごろの素行の悪さから刑務所送りにされてしまう。強気なエリックは刑務所内でも反感を買うが、そんな彼を長期の刑に服しているネビルという男がことあるごとにかばう。実はネビルは、エリックが幼い頃に生き別れた父親だった。エリックの将来を思うネビルは、父親であることを伏せたまま、息子を守ることを胸に誓うが……。アンジェリーナ・ジョリー監督作「Unbroken」で主演に抜てきされたイギリス出身の注目株ジャック・オコンネルが、エリック役を務めている。","2015年10月10日","2017-02-20 09:50:46","2017-02-20 09:50:46"
239,"顔のないヒトラーたち","http://image.eiga.k-img.com/images/movie/82327/poster2/200.jpg?1439462741","ジュリオ・リッチャレッリ","ドイツ人のナチスドイツに対する歴史認識を大きく変えたとされる1963年のアウシュビッツ裁判を題材に、真実を求めて奔走する若き検事の闘いを描いたドラマ。1958年、フランクフルト。終戦から10年以上が過ぎ、西ドイツでは多くの人々が戦争の記憶を忘れかけていた。そんな折、かつてアウシュビッツ強制収容所で親衛隊員だった男が、規則に違反して教師になっていることが判明する。新米検事のヨハンは、上司の制止も顧みずジャーナリストのグルニカやユダヤ人のシモンと共に調査を開始。様々な圧力にさらされながらも、収容所を生き延びた人々の証言や実証をもとに、ナチスドイツが犯した罪を明らかにしていく。主演は「ゲーテの恋　君に捧ぐ『若きウェルテルの悩み』」のアレクサンダー・フェーリング。共演に「ハンナ・アーレント」のフリーデリーケ・ベヒト。","2015年10月3日","2017-02-20 09:50:47","2017-02-20 09:50:47"
240,"パパが遺した物語","http://image.eiga.k-img.com/images/movie/81542/poster2/200.jpg?1438837699","ガブリエレ・ムッチーノ","「幸せのちから」のガブリエレ・ムッチーノ監督が、ニューヨークを舞台に父と娘の絆を描いたヒューマンドラマ。「レ・ミゼラブル」でも共演したラッセル・クロウとアマンダ・セイフライドが、主人公となる父娘に扮した。小説家のジェイクは交通事故により同乗していた妻を亡くし、自身も入院を余儀なくされてしまう。やがて退院したジェイクは、溺愛する7歳の娘ケイティに「ずっと一緒」だと約束する。それから25年後、悲しい過去の経験から他人を愛せなくなってしまっていたケイティは、娘と自分について綴った父の遺作を敬愛する作家志望のキャメロンと恋に落ちる。キャメロンとの出会いをきっかけに、ケイティは自身の過去と向き合おうとする。","2015年10月3日","2017-02-20 09:50:47","2017-02-20 09:50:47"
241,"シャーリー＆ヒンダ　ウォール街を出禁になった2人","http://image.eiga.k-img.com/images/movie/82185/poster2/200.jpg?1431310478","ホバルト・ブストネス","電動車いすに乗った92歳と86歳の女性が、「経済成長」についての答えを求めて奔走する姿を追ったドキュメンタリー。シアトルの田舎町で暮らすシャーリーとヒンダは、自分たちがわからないことを知るために大学生や大学教授、経済アナリストらへ質問を繰り返し、ついには世界経済の中心であるウォール街へと飛び出して知的好奇心を満たしていく。時にはバカにされたり脅されたりしながらも情熱を絶やさない2人の姿を通し、年齢に関係なく様々なことに興味を持ち続けることの大切さも描いている。監督は、ノルウェーの実力派ドキュメンタリー作家ホバルト・ブストネス。","2015年9月19日","2017-02-20 09:52:16","2017-02-20 09:52:16"
242,"水と風と生きものと　中村桂子・生命誌を紡ぐ","http://image.eiga.k-img.com/images/movie/82516/poster2/200.jpg?1439871426","藤原道夫","大阪府高槻市にあるJT生命誌研究館の館長を務める科学者・中村桂子の日常に密着し、その哲学と活動を追ったドキュメンタリー。東日本大震災の発生後に宮沢賢治を読み直した中村は、「生命誌版　セロ弾きのゴーシュ」の舞台化を決意し、賢治の故郷である盛岡や花巻を訪れる。「人間は生きものであり自然の一部」と語る中村が、自然に目を向けながら暮らす様々な人たちと語り合う姿を映し出すとともに、舞台のメイキングから本番までを追う。監督は「自尊を弦の響きにのせて　96歳のチェリスト　青木十良」の藤原道夫。","2015年9月12日","2017-02-20 09:52:17","2017-02-20 09:52:17"
243,"私たちのハァハァ","http://image.eiga.k-img.com/images/movie/81059/poster2/200.jpg?1434687099","松居大悟","大好きなバンドのライブを見に行くため、北九州から1000キロ離れた東京へ自転車で向かう4人の女子高生を描いた青春ロードムービー。福岡県北九州市の片田舎に暮らすチエら女子高生4人組みは、福岡で行われたロックバンド「クリープハイプ」のライブの出待ちした際、バンドメンバーが口にした「東京のライブにもぜひ来てください」という言葉を真に受けて、東京行きを決意。高校3年生の最後の夏休みに、自転車で日本を横断する1000キロの旅を始める。「ゆうばり国際ファンタスティック映画祭2015」で上映され、「スカパー！映画チャンネル賞」と観客の投票で決まる「ゆうばりファンタランド大賞」を受賞。監督は「自分の事ばかりで情けなくなるよ」「ワンダフルワールドエンド」の松居大悟。ミュージックビデオや映画で松居監督と多数コラボレートしているバンド「クリープハイプ」が音楽を担当し、本人役で出演もしている。","2015年9月12日","2017-02-20 09:52:17","2017-02-20 09:52:17"
244,"キングスマン","http://image.eiga.k-img.com/images/movie/81623/poster2/200.jpg?1435720132","マシュー・ボーン","「英国王のスピーチ」でアカデミー賞を受賞したコリン・ファース主演、「キック・アス」のマシュー・ボーン監督＆マーク・ミラー原作によるスパイアクション。表向きは高級スーツ店だが実は世界最強のスパイ組織「キングスマン」で活躍する主人公ハリー・ハートをファースが演じ、ハリーに教えをこう若きスパイのエグジーに、新星タロン・エガートンが扮する。その他、マイケル・ケイン、マーク・ストロング、サミュエル・L・ジャクソンらが共演。ブリティッシュスーツを華麗に着こなし、スパイ組織「キングスマン」の一員として活動しているハリー。ある日、組織の一員が何者かに殺されてしまい、その代わりに新人をスカウトすることになる。ハリーは、かつて命を助けてもらった恩人の息子で、密かにその成長を見守っていたエグジーをキングスマンの候補生に抜擢する。一方その頃、頻発する科学者の失踪事件の首謀者ヴァレンタインが、前代未聞の人類抹殺計画を企てていた。","2015年9月11日","2017-02-20 09:52:17","2017-02-20 09:52:17"
245,"ボーイ・ソプラノ　ただひとつの歌声","http://image.eiga.k-img.com/images/movie/81759/poster2/200.jpg?1434705028","フランソワ・ジラール","複雑な家庭環境に育った少年が、名門少年合唱団での合唱団団長との出会いにより、自身の人生を切り開いていく物語。乱暴でトラブルばかり起こす問題児のステット。母を突然亡くし、父親から面倒をみることを拒否されたステットは、厳格なカービルが指導する少年聖歌隊のある有名校に入学させられる。たぐいまれな美声の持ち主で、歌うことだけは上手なステットは、楽譜が読めずに仲間からいじめに遭いながらも、カービルの厳しい指導の下、次第に歌うことに喜びを感じるようになる。合唱団長カービルにダスティン・ホフマン。監督は「レッド・バイオリン」「シルク」のフランソワ・ジラール。","2015年9月11日","2017-02-20 09:52:18","2017-02-20 09:52:18"
246,"EDEN エデン","http://image.eiga.k-img.com/images/movie/82205/poster2/200.jpg?1434425548","ミア・ハンセン＝ラブ","「あの夏の子どもたち」で国際的に注目を集めたフランスの新鋭女性監督ミア・ハンセン＝ラブが、ダフト・パンクを中心とするフレンチハウス黎明期を題材に描いた青春ドラマ。監督の実兄であるDJのスベン・ハンセン＝ラブをモデルに、ミアとスベンが共同で脚本を執筆し、ダフト・パンク誕生の瞬間などシーンの軌跡をたどりながら、人気DJにのぼりつめた青年の栄光と挫折を描く。エレクトロミュージックがフランスの音楽シーンを席巻しつつある1990年代パリ。大学生のポールは親友とDJデュオを結成し、瞬く間にシーンの中心へと躍り出る。突然の名声に酔いしれるポールだったが、私生活では金銭感覚を失い、ドラッグに溺れ、恋人との関係も悪化してしまう。やがて、彼の音楽の方向性は最先端のクラブミュージックと少しずつかけ離れていく。","2015年9月5日","2017-02-20 09:52:18","2017-02-20 09:52:18"
247,"ヴィンセントが教えてくれたこと","http://image.eiga.k-img.com/images/movie/81272/poster2/200.jpg?1437012928","セオドア・メルフィ","ビル・マーレイ扮する破天荒なダメオヤジが、12歳の少年との交流を通して生きる力を取り戻していく姿を描いたハートフルコメディ。アルコールとギャンブルを愛する、嫌われ者の偏屈親父ヴィンセントは、隣に引っ越してきたシングルマザーのマギーから、彼女の仕事中に12歳の息子オリバーの面倒を見るよう頼まれてしまう。嫌々ながらも引き受けたヴィンセントは、行きつけのバーや競馬場にオリバーを連れて行き、バーでの注文方法からいじめっ子の鼻のへし折り方まで、ろくでもないことばかりを彼に教え込んでいく。オリバーはそんなヴィンセントと反発しあいながらも、一緒に過ごすうちに彼の隠された優しさや心の傷に気づいていく。マーレイは本作でゴールデングローブ賞主演男優賞（コメディ／ミュージカル部門）にノミネート。オリバーの母親役に「ブライズメイズ　史上最悪のウェディングプラン」のメリッサ・マッカーシー。「21グラム」のナオミ・ワッツが妊婦のストリッパー役で出演。","2015年9月4日","2017-02-20 09:52:19","2017-02-20 09:52:19"
248,"首相官邸の前で","http://image.eiga.k-img.com/images/movie/82497/poster2/200.jpg?1436861328","小熊英二","2012年夏に首相官邸前で行われた原発政策への抗議デモの様子を記録したドキュメンタリー。11年3月11日に発生した福島第一原発の事故前は全く別々の立場にいた、性別や世代も異なる人々が、12年夏、「脱原発」と「民主主義の危機」という共通の言葉をもって首相官邸前に集まり、事故後の原発政策に対する抗議の声をあげた。デモに参加した8人の体験談や無償提供された現場での撮影映像を交え、当時の様子を記録した。「社会を変えるには」「1968」といった著作も発表している社会学者で慶應義塾大学総合政策学部教授の小熊英二が映像作品で初監督を務めた。","2015年9月2日","2017-02-20 09:52:19","2017-02-20 09:52:19"
249,"ディアボリカル","http://image.eiga.k-img.com/images/movie/81568/poster2/200.jpg?1436149392","アリステア・ルグラン","「バイオハザード」シリーズのアリ・ラーターが、時空を超えて襲い来る怪現象から家族を守ろうと奔走する母親役を演じたSFスリラー。幼い息子や娘と暮らすシングルマザーのマディソンは、家の中で毎晩のように発生する怪奇現象に悩まされていた。それは発光や震動と共に顔面が溶けた血まみれの怪人が現われるという恐ろしいもので、超常現象の専門家さえも脅えて逃げ出してしまう。やがて怪人は家のあらゆる場所に出没するようになり、子どもたちも襲いはじめる。そんな中、インターネットである研究所の存在を知ったマディソンは、科学教師の恋人ニックの協力を得て調査を開始する。ミュージックビデオ出身の新鋭アリステア・ルグランが監督・脚本を手がけた。","2015年8月22日","2017-02-20 09:52:19","2017-02-20 09:52:19"
250,"ひとりひとりの戦場　最後の零戦パイロット","http://image.eiga.k-img.com/images/movie/82328/poster2/200.jpg?1434941995","楠山忠之","真珠湾攻撃やミッドウェイ海戦にも参加し、2015年8月で99歳になる元零戦パイロット・原田要さんをはじめ、日米双方の元軍人や日系ハワイ移民2世の人々が、それぞれの立場で体験した「戦争」を検証するドキュメンタリー作品。戦闘機乗りからみた「南京虐殺事件」の真相、戦時下における日本軍人の生きざま、零戦神話を支えてきたパイロットの技量など、戦後70年を経て、生き残った彼らの証言により「戦争の正体」が導き出される。監督は「陸軍登戸研究所」で第33回藤本賞・奨励賞を受賞した楠山忠之。","2015年8月15日","2017-02-20 09:52:19","2017-02-20 09:52:19"
251,"沖縄　うりずんの雨","http://image.eiga.k-img.com/images/movie/82122/poster2/200.jpg?1431323440","ジャン・ユンカーマン","「映画　日本国憲法」のアメリカ人監督ジャン・ユンカーマンが、太平洋戦争で多大な犠牲を払い、戦後70年を経た現在も平和を求めて不屈の戦いを続ける沖縄の人々にスポットを当てたドキュメンタリー。当時の戦場で向き合った元アメリカ兵と元日本兵、沖縄住民の証言を中心に、アメリカの国立公文書館に所蔵された資料映像などを交えながら、12週間の地上戦で4人に1人の住民が命を落とした沖縄戦の真実に迫る。さらに、現在にいたるまで米軍基地をめぐる負担を日米両国から強いられ続けてきた沖縄の差別と抑圧の歴史をたどり、住民たちが抱える怒りと失望の根源を探っていく。","2015年6月20日","2017-02-20 09:52:20","2017-02-20 09:52:20"
252,"マッドマックス 怒りのデス・ロード","http://image.eiga.k-img.com/images/movie/78097/poster2/200.jpg?1429760395","ジョージ・ミラー","荒廃した近未来を舞台に妻子を殺された男マックスの復讐劇を描いた「マッドマックス」（1979）のシリーズ第4作。85年の「マッドマックス　サンダードーム」以来30年ぶりの新作となり、監督・脚本は過去3作同様にジョージ・ミラーが担当。過去3作でメル・ギブソンが扮した主人公マックスを、新たに「ダークナイト ライジング」「インセプション」のトム・ハーディが演じた。資源が枯渇し、法も秩序も崩壊した世界。愛する者を奪われ、荒野をさまようマックスは、砂漠を支配する凶悪なイモータン・ジョーの軍団に捕らえられる。そこへジョー配下の女戦士フュリオサらが現れ、マックスはジョーへの反乱を計画する彼らと力をあわせ、自由への逃走を開始する。フュリオサ役でシャーリーズ・セロンが共演。第88回アカデミー賞では作品賞、監督賞ほか10部門でノミネートを受け、編集、美術、衣装デザイン、音響編集、録音、メイクアップ＆ヘアスタイリングの合計6部門で受賞を果たし、同年度では受賞数最多作品となった。","2015年6月20日","2017-02-20 09:52:20","2017-02-20 09:52:20"
253,"海街diary","http://image.eiga.k-img.com/images/movie/80446/poster2/200.jpg?1426129903","是枝裕和","「そして父になる」「誰も知らない」などで国際的にも高い評価を受ける是枝裕和監督が、第11回文化庁メディア芸術祭マンガ部門優秀賞やマンガ大賞2013を受賞した吉田秋生の人気コミックを実写映画化。湘南を舞台に、異母妹を迎えて4人となった姉妹の共同生活を通し、家族の絆を描く。鎌倉に暮らす長女・幸、次女・佳乃、三女・千佳の香田家3姉妹のもとに、15年前に家を出ていった父の訃報が届く。葬儀に出席するため山形へ赴いた3人は、そこで異母妹となる14歳の少女すずと対面。父が亡くなり身寄りのいなくなってしまったすずだが、葬儀の場でも毅然と立ち振る舞い、そんな彼女の姿を見た幸は、すずに鎌倉で一緒に暮らそうと提案する。その申し出を受けたすずは、香田家の四女として、鎌倉で新たな生活を始める。主人公の姉妹を演じるのは、綾瀬はるか、長澤まさみ、夏帆、広瀬すず。第68回カンヌ国際映画祭コンペティション部門に出品され、第39回日本アカデミー賞では最優秀作品賞や最優秀監督賞など4冠に輝いた。","2015年6月13日","2017-02-20 09:52:20","2017-02-20 09:52:20"
254,"ラブライブ！The School Idol Movie","http://image.eiga.k-img.com/images/movie/81544/poster2/200.jpg?1430103520","京極尚彦","2013年1～3月にテレビシリーズ第1期、14年4～6月に第2期が放送されたアニメのほか、アイドルグループ「μ's（ミューズ）」によるCDリリース、ライブイベントなど、さまざまなメディアで展開し、大きな人気を集める「ラブライブ！」の劇場版。廃校の危機にある国立音ノ木坂学院を救うため、2年生の高坂穂乃果をはじめとする9人の女子生徒たちで結成されたスクールアイドルグループ「μ's（ミューズ）」。その活躍で廃校の危機を救い、スクールアイドルの祭典「ライブラブ！」第2回大会では決勝戦進出も果たした彼女たちは、3年生の卒業をもって「μ's」の活動を終了すると決めていた。しかし、卒業式直後に届いたある知らせをきっかけに、「μ's」は新たなライブをすることに。限られた時間の中で、9人はまた少し成長していく。","2015年6月13日","2017-02-20 09:52:20","2017-02-20 09:52:20"
255,"イミテーション・ゲーム　エニグマと天才数学者の秘密","http://image.eiga.k-img.com/images/movie/80082/poster2/200.jpg?1422419382","モルテン・ティルドゥム","「SHERLOCK シャーロック」のベネディクト・カンバーバッチ主演で、第2次世界大戦時、ドイツ軍が世界に誇った暗号機エニグマによる暗号の解読に成功し、連合国軍に勝機をもたらしたイギリスの数学者アラン・チューリングの人生を描いたドラマ。第87回アカデミー賞では作品賞、監督賞、主演男優賞、助演女優賞など計8部門でノミネートされ、脚色賞を受賞した。1939年、第2次世界大戦が始まり、イギリスはドイツに宣戦を布告。ケンブリッジ大学の特別研究員で、27歳にして天才数学者と称えられるアラン・チューリングは英国政府の秘密作戦に参加し、ドイツ軍が誇る暗号エニグマの解読に挑むことになる。解読チームには6人の精鋭が集められるが、他人と協調することを嫌うチューリングとチームメンバーとの間には溝が深まっていく。チューリングを理解し、支える女性ジョーン・クラークにキーラ・ナイトレイ。監督は、「ヘッドハンター」で注目を集めたノルウェーのモルテン・ティルドゥム。","2015年3月13日","2017-02-20 09:52:21","2017-02-20 09:52:21"
256,"ビッグ・アイズ","http://image.eiga.k-img.com/images/movie/80081/poster2/200.jpg?1422587632","ティム・バートン","「アリス・イン・ワンダーランド」「チャーリーとチョコレート工場」のティム・バートン監督が、1960年代アメリカのポップアート界で人気を博した「ビッグ・アイズ」シリーズをめぐり、実在の画家マーガレット＆ウォルター・キーン夫妻の間に起こった出来事を描いたドラマ。悲しげで大きな目をした子どもを描いたウォルター・キーンの「ビッグ・アイズ」シリーズは、ハリウッド女優たちにも愛され、世界中で大ブームになる。作者のウォルターも美術界の寵児として脚光を浴びるが、実はその絵はウォルターの妻マーガレットが描いていたものだった。絵は飛ぶように売れていくが、内気な性格のマーガレットは、自分の感情を表すことができる唯一の手段である「ビッグ・アイズ」を守るため、真実を公表することを決意する。マーガレット役に「アメリカン・ハッスル」「魔法にかけられて」のエイミー・アダムス、ウォルター役に「イングロリアス・バスターズ」のクリストフ・ワルツ。","2015年1月23日","2017-02-20 09:52:21","2017-02-20 09:52:21"
257,"妻の病　レビー小体型認知症","http://image.eiga.k-img.com/images/movie/81219/poster2/200.jpg?1413455622","伊勢真一","高知県南国市の小児科医・石本浩市医師と認知症の妻・弥生さんの10年間におよぶ闘病の日々と夫婦の深い絆をとらえたドキュメンタリー。2004年に統合失調症と診断された弥生さんは、その3年後に若年性のレビー小体型認知症であることが判明する。それ以来、石本医師は医師ならではの観察眼で妻の日常を詳細に記録し続けてきた。小児がんについてのドキュメンタリー「風のかたち」で石本医師と出会った伊勢真一監督が、家族や地域の人々に支えられながら深い愛情を持って弥生さんをケアする石本医師の姿を温かい眼差しで映し出し、病を経て絆を深めていく夫婦の姿を通して、愛する人や自分が認知症になった時に何が大切なのかを問いかける。","2014年12月20日","2017-02-20 09:52:21","2017-02-20 09:52:21"
258,"監視者たち","http://image.eiga.k-img.com/images/movie/80469/poster2/200.jpg?1401437881","チョ・ウィソク","警察の犯罪組織監視班と武装犯罪グループの攻防を描き、韓国で観客動員数500万人以上の大ヒットを記録したサスペンスアクション。類まれな記憶力と鋭い洞察力を持つ女性刑事ユンジュは、特殊犯罪課内で凶悪犯の行動監視を専門とする班に配属される。そこで彼女は、ベテラン班長サンジュンら新たな仲間たちとともに、犯罪組織の冷酷なリーダー、ジェームズを追跡。ところが、頭脳明晰なジェームズは緻密な計画で監視網を巧みにくぐり抜け、完全犯罪を次々と成功させていく。「私の頭の中の消しゴム」のチョン・ウソンが犯罪組織のリーダー役で初の悪役に挑んだほか、ベテラン刑事役に「シルミド」のソル・ギョング、新人刑事役に「王になった男」のハン・ヒョジュ、これが映画デビュー作となる人気K-POPグループ「2PM」のジュノら、豪華キャストが集結。","2014年9月6日","2017-02-20 09:52:22","2017-02-20 09:52:22"
259,"ガールズ＆パンツァー　これが本当のアンツィオ戦です！","http://image.eiga.k-img.com/images/movie/79947/poster2/200.jpg?1397096831","水島努","戦車を用いた武芸「戦車道」が大和撫子のたしなみとされる世界を舞台に、県立大洗女子学園の女子高生・西住みほが、個性的な仲間たちとともに戦車道全国大会に出場し、成長していく姿を描いた人気オリジナルアニメーション「ガールズ＆パンツァー」のOVAで、テレビシリーズの第7話で詳細に描かれなかった、第63回戦車道全国高校生大会の第2回戦の激闘を明らかにする新作エピソード。強豪・サンダース大付属高校を破り、2回戦に進出した大洗女子学園。対戦相手となるアンツィオ高校の隊長アンチョビは、対大洗女子学園の秘策として、少ない予算をやりくりし、イタリアの重戦車P40を購入していた。しかし、アンツィオ高校に潜入した優花里の活躍により、その情報を入手することに成功した大洗女子学園は、P40との対戦を想定して対策を練る。","2014年7月5日","2017-02-20 09:52:22","2017-02-20 09:52:22"
260,"潔く柔く　きよくやわく","http://image.eiga.k-img.com/images/movie/77839/poster3/200.jpg?1396890370","新城毅彦","大切な人を失った悲しみを抱く若者たちの成長や恋を描いた、いくえみ綾の人気少女コミックを、長澤まさみと岡田将生の初共演で映画化した純愛ストーリー。高校1年生の花火大会の夜、カンナはクラスメイトから告白されるが、同じ頃、大切な幼なじみのハルタが、カンナの携帯にメッセージを残したまま交通事故に遭い、他界してしまう。そのことが原因で恋ができなくなったまま社会人になったカンナは、出版社で働く青年・赤沢禄と知り合う。無遠慮で悩みなどないように見える禄が、自分と同じように心に大きな傷を持っていることを知ったカンナは、次第に禄にひかれていく。カンナ役の長澤まさみは、15歳の女子高生から社会人までを演じきる。監督は「僕の初恋をキミに捧ぐ」「パラダイス・キス」の新城毅彦。","2013年10月26日","2017-02-20 09:52:23","2017-02-20 09:52:23"
261,"あの頃、君を追いかけた","http://image.eiga.k-img.com/images/movie/78728/poster2/200.jpg?1396889401","ギデンズ・コー","台湾の人気作家ギデンズ・コーが、自伝的小説を自らのメガホンで映画化し、台湾・香港で記録的ヒットを叩きだした青春ラブストーリー。1990年代、台湾中西部の町・彰化。男子高校生コートンは、悪友たちとつるんでくだらないイタズラで授業を妨害しては担任を困らせていた。そこで担任教師は、優等生の女子生徒シェンを監視役としてコートンの後ろの席に座らせることに。コートンは口うるさいシェンをわずらわしく感じながらも、次第に彼女にひかれていく。","2013年9月14日","2017-02-20 09:54:06","2017-02-20 09:54:06"
262,"パリ猫ディノの夜","http://image.eiga.k-img.com/images/movie/78542/poster2/200.jpg?1410341289","アラン・ガニョル","昼と夜で2つの顔を持つネコの活躍を描き、第84回アカデミー賞長編アニメーション部門にノミネートされたフランス製アニメ。パリに暮らす女性警視ジャンヌとその娘ゾエは、ディノという名のネコを飼っている。ゾエはかつて父親がギャングに殺されて以来、ショックで言葉を失っていたが、ジャンヌは夫の仇を探しながら多発する怪盗事件に対応するため多忙を極め、なかなか娘にかまってあげる時間がない。そんな状況で、さびしい思いをしがちなゾエを慰めているのが、ディノだった。ディノは毎日トカゲをとってゾエにプレゼントしていたが、ある日、ダイヤモンドが埋め込まれたブレスレットをもってくる。ディノがどこでそれを手に入れたのか気になるゾエは、散歩に出たディノの後をつけるが……。日本ではフランス映画祭2011にて「パリ猫の生き方」として上映。13年「パリ猫ディノの夜」の邦題で劇場公開。","2013年7月13日","2017-02-20 09:54:06","2017-02-20 09:54:06"
263,"Fate/ゼロカフェ","http://image.eiga.k-img.com/images/movie/78865/200x133.jpg?1396889239","","人気ゲーム＆アニメ「Fate/stay night」のスピンオフ作品「Fate/Zero」のキャラクターたちをデフォルメし、カリスマ店長のセイバーが経営するカフェで繰り広げられる日常を描いた4コマ漫画「Fate/ゼロカフェ」（月刊ニュータイプ連載）をアニメ化。「劇場版　空の境界　俯瞰風景3D」と同時上映。","2013年7月13日","2017-02-20 09:54:07","2017-02-20 09:54:07"
264,"舟を編む","http://image.eiga.k-img.com/images/movie/77262/poster.jpg?1363791600","石井裕也","出版社の辞書編集部を舞台に、新しい辞書づくりに取り組む人々の姿を描き、2012年本屋大賞で第1位を獲得した三浦しをんの同名小説を映画化。玄武書房の営業部に勤める馬締光也は、独特の視点で言葉を捉える能力を買われ、新しい辞書「大渡海（だいとかい）」を編纂する辞書編集部に迎えられる。個性的な編集部の面々に囲まれ、辞書づくりに没頭する馬締は、ある日、林香具矢という女性に出会い、心ひかれる。言葉を扱う仕事をしながらも、香具矢に気持ちを伝える言葉が見つからない馬締だったが……。馬締役で松田龍平、香具矢役で宮崎あおいが出演。監督は「川の底からこんにちは」「ハラがコレなんで」の俊英・石井裕也。第86回アカデミー外国語映画賞の日本代表作品に選出。第37回日本アカデミー賞では最優秀作品賞、最優秀監督賞ほか6冠。","2013年4月13日","2017-02-20 09:54:07","2017-02-20 09:54:07"
